id,merchant_id,shopper_id,amount_cents,created_at,completed_at
952,9,117,5469,29/01/2018 16:09:00,31/01/2018 08:19:30
959,6,73,6988,29/01/2018 22:06:00,01/02/2018 03:57:05
961,2,301,30119,29/01/2018 23:48:00,01/02/2018 04:59:03
962,3,46,12628,30/01/2018 00:32:00,31/01/2018 04:32:47
970,11,113,37285,30/01/2018 04:48:00,31/01/2018 07:19:45
976,7,162,19844,30/01/2018 08:00:00,02/02/2018 02:29:43
983,13,75,12358,30/01/2018 11:44:00,01/02/2018 22:42:53
992,3,323,34292,30/01/2018 16:32:00,01/02/2018 06:00:29
998,9,307,34541,30/01/2018 19:44:00,02/02/2018 00:29:02
1006,3,279,44766,31/01/2018 00:00:00,02/02/2018 07:15:54
1021,13,127,4705,31/01/2018 09:30:00,01/02/2018 10:30:15
1028,5,50,14657,31/01/2018 13:56:00,02/02/2018 20:27:40
1034,1,326,43642,31/01/2018 17:44:00,01/02/2018 19:41:36
1042,5,94,24001,31/01/2018 22:48:00,03/02/2018 09:17:40
1048,14,91,34160,01/02/2018 02:25:00,02/02/2018 19:41:21
1057,12,169,42738,01/02/2018 06:46:00,03/02/2018 20:13:13
1067,12,303,31757,01/02/2018 11:36:00,03/02/2018 16:41:09
1074,10,391,36692,01/02/2018 14:59:00,03/02/2018 10:59:25
1081,10,265,41359,01/02/2018 18:22:00,04/02/2018 10:39:47
1082,7,253,15441,01/02/2018 18:51:00,03/02/2018 00:24:48
1090,7,94,19291,01/02/2018 22:43:00,03/02/2018 23:46:28
1096,13,89,7429,02/02/2018 03:48:00,03/02/2018 11:26:26
1102,4,82,34835,02/02/2018 09:30:00,03/02/2018 17:05:45
1111,6,36,320,02/02/2018 18:03:00,04/02/2018 01:57:19
1117,14,10,8910,02/02/2018 23:45:00,05/02/2018 15:19:08
1123,10,109,13501,03/02/2018 04:06:00,05/02/2018 16:52:29
1130,8,257,20001,03/02/2018 08:53:00,04/02/2018 22:52:40
1138,12,87,30359,03/02/2018 14:21:00,05/02/2018 16:09:38
1146,6,89,10298,03/02/2018 19:49:00,06/02/2018 00:44:37
1153,8,60,4451,04/02/2018 00:37:00,05/02/2018 07:10:53
1159,13,190,19938,04/02/2018 04:19:00,06/02/2018 01:56:45
1165,4,300,38586,04/02/2018 08:01:00,07/02/2018 02:18:31
1169,14,318,8168,04/02/2018 10:29:00,07/02/2018 01:52:20
1171,8,125,44891,04/02/2018 11:43:00,05/02/2018 17:29:25
1191,8,11,21639,05/02/2018 00:34:00,06/02/2018 16:33:45
1201,4,42,23477,05/02/2018 06:14:00,07/02/2018 21:56:03
1202,10,4,33858,05/02/2018 06:48:00,07/02/2018 10:12:00
1210,13,345,13437,05/02/2018 11:20:00,06/02/2018 19:51:19
1216,14,14,37143,05/02/2018 14:44:00,08/02/2018 08:56:19
1222,13,163,42861,05/02/2018 18:08:00,08/02/2018 10:31:07
1229,1,350,2806,05/02/2018 22:06:00,08/02/2018 01:51:24
1239,13,279,7393,06/02/2018 04:19:00,07/02/2018 14:22:58
1245,6,48,9423,06/02/2018 08:01:00,07/02/2018 21:22:56
1255,5,31,14277,06/02/2018 14:11:00,08/02/2018 22:37:00
1261,12,222,19275,06/02/2018 17:53:00,08/02/2018 20:24:49
1268,10,319,43458,06/02/2018 22:12:00,08/02/2018 06:04:32
1275,6,303,23619,07/02/2018 03:00:00,08/02/2018 13:54:52
1283,7,240,12880,07/02/2018 07:48:00,09/02/2018 17:51:04
1290,12,71,19690,07/02/2018 12:00:00,08/02/2018 13:48:09
1299,1,226,10713,07/02/2018 17:24:00,09/02/2018 17:38:58
1305,13,229,4165,07/02/2018 21:00:00,09/02/2018 12:58:35
1313,4,333,33376,08/02/2018 03:16:00,09/02/2018 08:04:03
1321,2,338,20742,08/02/2018 09:48:00,10/02/2018 16:44:06
1323,8,64,27079,08/02/2018 11:26:00,10/02/2018 16:51:22
1332,12,163,6831,08/02/2018 18:47:00,11/02/2018 12:00:09
1338,8,295,11223,08/02/2018 23:41:00,10/02/2018 17:25:32
1346,1,12,8789,09/02/2018 05:20:00,10/02/2018 08:22:24
1353,12,93,7297,09/02/2018 10:00:00,11/02/2018 21:53:08
1360,6,125,27208,09/02/2018 14:40:00,11/02/2018 10:31:11
1367,11,211,2597,09/02/2018 19:20:00,12/02/2018 00:18:09
1375,8,185,37832,10/02/2018 00:34:00,12/02/2018 05:40:19
1381,5,266,8364,10/02/2018 03:58:00,12/02/2018 20:51:22
1390,5,208,13775,10/02/2018 09:04:00,11/02/2018 09:11:07
1397,13,297,14927,10/02/2018 13:02:00,12/02/2018 08:57:43
1404,14,224,25650,10/02/2018 17:00:00,13/02/2018 04:05:27
1410,10,89,4036,10/02/2018 20:24:00,12/02/2018 07:03:54
1418,6,267,14714,11/02/2018 01:32:00,13/02/2018 00:33:10
1427,5,335,11787,11/02/2018 08:26:00,12/02/2018 13:45:20
1433,12,261,33954,11/02/2018 13:02:00,13/02/2018 06:22:31
1441,9,365,22043,11/02/2018 19:10:00,12/02/2018 20:08:23
1442,2,159,26649,11/02/2018 19:56:00,14/02/2018 09:48:16
1449,3,123,41216,12/02/2018 00:58:00,13/02/2018 22:48:27
1456,10,242,20566,12/02/2018 04:21:00,14/02/2018 07:21:53
1463,6,143,14299,12/02/2018 07:44:00,14/02/2018 09:43:09
1472,11,197,38394,12/02/2018 12:05:00,14/02/2018 04:21:28
1479,9,100,25192,12/02/2018 15:28:00,15/02/2018 03:28:49
1488,3,76,33933,12/02/2018 19:49:00,13/02/2018 22:44:15
1497,7,333,10838,13/02/2018 00:37:00,14/02/2018 20:02:06
1503,14,275,38154,13/02/2018 04:19:00,14/02/2018 08:12:27
1512,9,174,38125,13/02/2018 09:52:00,14/02/2018 22:11:33
1522,13,196,21945,13/02/2018 16:02:00,15/02/2018 19:18:29
1529,3,168,7583,13/02/2018 20:21:00,15/02/2018 10:23:01
1536,10,230,25536,14/02/2018 01:50:00,16/02/2018 20:00:54
1544,7,80,17248,14/02/2018 09:10:00,15/02/2018 09:57:15
1552,12,263,17481,14/02/2018 16:30:00,17/02/2018 08:10:37
1559,7,189,3064,14/02/2018 22:55:00,16/02/2018 18:35:44
1561,2,349,43722,15/02/2018 00:57:00,17/02/2018 18:06:43
1562,1,54,34680,15/02/2018 01:54:00,16/02/2018 09:03:03
1569,3,328,5693,15/02/2018 08:33:00,16/02/2018 19:49:54
1575,13,221,22439,15/02/2018 14:15:00,16/02/2018 14:51:47
1581,2,174,21684,15/02/2018 19:57:00,18/02/2018 05:11:53
1589,5,256,17823,16/02/2018 02:32:00,18/02/2018 08:01:52
1598,7,22,28484,16/02/2018 08:14:00,18/02/2018 07:41:39
1606,11,192,14249,16/02/2018 13:18:00,18/02/2018 18:27:34
1614,4,128,42124,16/02/2018 18:22:00,18/02/2018 22:01:16
1620,5,341,44622,16/02/2018 22:10:00,18/02/2018 04:57:07
1627,13,360,19491,17/02/2018 02:25:00,19/02/2018 19:02:04
1634,14,284,34099,17/02/2018 05:48:00,18/02/2018 09:14:52
1641,3,96,35926,17/02/2018 09:11:00,18/02/2018 19:45:26
1647,4,181,45004,17/02/2018 12:05:00,19/02/2018 00:57:58
1655,3,120,3167,17/02/2018 15:57:00,20/02/2018 01:31:21
1664,11,346,24867,17/02/2018 20:18:00,18/02/2018 21:28:31
1673,9,366,9847,18/02/2018 02:24:00,20/02/2018 12:14:01
1681,10,91,42184,18/02/2018 12:00:00,19/02/2018 13:57:44
1682,10,182,7367,18/02/2018 13:12:00,20/02/2018 23:02:58
1689,3,112,44035,18/02/2018 21:36:00,21/02/2018 11:02:13
1697,7,98,36675,19/02/2018 04:12:00,20/02/2018 22:53:14
1704,2,303,10881,19/02/2018 09:06:00,21/02/2018 23:24:37
1712,4,209,40268,19/02/2018 14:42:00,22/02/2018 05:38:55
1719,7,90,8688,19/02/2018 19:36:00,21/02/2018 10:20:08
1727,1,375,24673,20/02/2018 01:30:00,21/02/2018 11:07:00
1739,6,45,11347,20/02/2018 10:30:00,21/02/2018 19:11:19
1746,6,47,28413,20/02/2018 15:45:00,23/02/2018 00:52:18
1753,9,246,44271,20/02/2018 21:00:00,22/02/2018 11:23:18
1763,9,258,27992,21/02/2018 03:00:00,22/02/2018 16:02:35
1769,4,57,16180,21/02/2018 06:00:00,23/02/2018 21:38:18
1776,13,61,42660,21/02/2018 09:30:00,23/02/2018 01:52:47
1783,5,84,28783,21/02/2018 13:00:00,23/02/2018 07:45:29
1791,1,149,24806,21/02/2018 17:00:00,23/02/2018 19:40:18
1799,10,336,3550,21/02/2018 21:00:00,24/02/2018 03:13:32
1801,7,250,7031,21/02/2018 22:00:00,23/02/2018 21:07:47
1802,11,223,15148,21/02/2018 22:30:00,24/02/2018 06:32:54
1810,11,378,6320,22/02/2018 02:48:00,23/02/2018 06:32:21
1817,1,252,14362,22/02/2018 06:04:00,23/02/2018 12:44:20
1825,2,141,22830,22/02/2018 09:48:00,24/02/2018 04:36:19
1834,9,314,5353,22/02/2018 14:00:00,24/02/2018 15:40:15
1842,10,230,20236,22/02/2018 17:44:00,24/02/2018 17:32:10
1850,10,380,11476,22/02/2018 21:28:00,24/02/2018 07:09:02
1857,10,353,42024,23/02/2018 01:30:00,24/02/2018 23:00:53
1866,6,117,34528,23/02/2018 06:00:00,25/02/2018 23:15:10
1873,4,256,39966,23/02/2018 09:30:00,26/02/2018 02:17:32
1880,9,172,25024,23/02/2018 13:00:00,26/02/2018 04:57:45
1886,4,397,13989,23/02/2018 16:00:00,26/02/2018 03:15:30
1896,6,285,9981,23/02/2018 21:00:00,25/02/2018 23:42:49
1907,10,335,34355,24/02/2018 03:20:00,25/02/2018 19:05:33
1915,1,157,13234,24/02/2018 08:40:00,26/02/2018 21:49:46
1921,11,205,33602,24/02/2018 12:40:00,26/02/2018 14:04:00
1922,1,125,24489,24/02/2018 13:20:00,26/02/2018 16:22:56
1929,5,357,9308,24/02/2018 18:00:00,27/02/2018 04:13:50
1938,12,16,30525,25/02/2018 00:00:00,27/02/2018 10:37:13
1945,4,372,40382,25/02/2018 03:44:00,27/02/2018 15:37:08
1953,2,366,14467,25/02/2018 08:00:00,27/02/2018 19:44:02
1959,13,46,30122,25/02/2018 11:12:00,27/02/2018 19:19:31
1965,13,240,3816,25/02/2018 14:24:00,28/02/2018 01:27:26
1973,1,260,30769,25/02/2018 18:40:00,28/02/2018 12:53:10
1980,5,104,9331,25/02/2018 22:24:00,27/02/2018 16:23:05
1986,13,77,37453,26/02/2018 03:36:00,28/02/2018 14:08:33
1993,1,316,29450,26/02/2018 12:00:00,28/02/2018 15:07:45
1999,8,122,26689,26/02/2018 19:12:00,27/02/2018 20:07:24
2006,10,351,35945,27/02/2018 02:39:00,01/03/2018 02:11:13
2017,7,194,26865,27/02/2018 12:22:00,28/02/2018 20:09:33
2023,1,271,26869,27/02/2018 17:40:00,01/03/2018 21:02:25
2029,11,37,34147,27/02/2018 22:58:00,02/03/2018 15:36:01
2038,8,21,15218,28/02/2018 03:44:00,01/03/2018 09:40:47
2041,13,300,24063,28/02/2018 05:08:00,02/03/2018 23:13:20
2042,14,178,14687,28/02/2018 05:36:00,02/03/2018 18:37:56
2050,12,79,34974,28/02/2018 09:20:00,02/03/2018 10:11:53
2058,6,378,32313,28/02/2018 13:04:00,01/03/2018 13:50:30
2064,13,137,4563,28/02/2018 15:52:00,01/03/2018 22:28:34
2073,6,393,3960,28/02/2018 20:04:00,03/03/2018 14:15:20
2083,11,365,25547,01/03/2018 02:51:00,02/03/2018 18:15:44
2089,14,55,26180,01/03/2018 08:33:00,03/03/2018 07:40:47
2099,13,396,45089,01/03/2018 18:03:00,03/03/2018 23:55:08
2105,11,61,30162,01/03/2018 23:45:00,03/03/2018 06:51:43
2114,10,345,20553,02/03/2018 08:15:00,04/03/2018 08:51:29
2121,8,21,9062,02/03/2018 14:40:00,05/03/2018 06:29:08
2128,12,186,5745,02/03/2018 21:05:00,04/03/2018 03:57:45
2135,3,239,18793,03/03/2018 02:28:00,04/03/2018 06:01:01
2144,8,65,38578,03/03/2018 08:01:00,05/03/2018 16:17:35
2151,6,125,18631,03/03/2018 12:20:00,05/03/2018 23:19:11
2159,3,210,8363,03/03/2018 17:16:00,05/03/2018 15:23:40
2161,7,54,31221,03/03/2018 18:30:00,05/03/2018 22:16:37
2162,11,21,25813,03/03/2018 19:07:00,05/03/2018 20:23:11
2173,5,106,20853,04/03/2018 04:48:00,05/03/2018 14:49:15
2179,7,378,30349,04/03/2018 12:00:00,05/03/2018 19:08:00
2186,12,240,7305,04/03/2018 20:24:00,07/03/2018 08:55:42
2195,13,24,29105,05/03/2018 03:30:00,07/03/2018 00:16:43
2204,2,343,20080,05/03/2018 08:45:00,07/03/2018 17:39:05
2210,12,208,17714,05/03/2018 12:15:00,07/03/2018 03:56:08
2222,7,28,35731,05/03/2018 19:15:00,07/03/2018 10:12:01
2232,14,94,10569,06/03/2018 00:58:00,08/03/2018 00:08:05
2239,9,8,24882,06/03/2018 04:21:00,08/03/2018 16:42:37
2246,6,294,3154,06/03/2018 07:44:00,08/03/2018 07:26:27
2255,14,214,33652,06/03/2018 12:05:00,07/03/2018 19:50:16
2262,13,117,13716,06/03/2018 15:28:00,09/03/2018 00:28:01
2271,12,231,21250,06/03/2018 19:49:00,08/03/2018 07:50:09
2277,11,349,43540,06/03/2018 22:43:00,08/03/2018 22:29:42
2281,9,361,23366,07/03/2018 01:06:00,08/03/2018 03:05:59
2282,9,189,43589,07/03/2018 01:39:00,09/03/2018 01:52:50
2289,8,316,26355,07/03/2018 05:30:00,08/03/2018 07:56:50
2296,4,298,35398,07/03/2018 09:21:00,08/03/2018 14:53:03
2306,14,327,14058,07/03/2018 14:51:00,09/03/2018 20:32:11
2313,9,226,32884,07/03/2018 18:42:00,09/03/2018 18:41:33
2321,11,311,23941,07/03/2018 23:06:00,09/03/2018 19:27:15
2327,11,84,41602,08/03/2018 02:30:00,09/03/2018 07:51:14
2335,5,357,18218,08/03/2018 06:30:00,10/03/2018 11:33:15
2342,7,14,5638,08/03/2018 10:00:00,10/03/2018 16:41:39
2348,5,165,3727,08/03/2018 13:00:00,10/03/2018 05:23:29
2356,13,176,19141,08/03/2018 17:00:00,09/03/2018 22:27:42
2363,12,351,28696,08/03/2018 20:30:00,11/03/2018 00:18:49
2370,6,355,19209,09/03/2018 00:00:00,10/03/2018 04:19:22
2379,1,352,41130,09/03/2018 05:24:00,10/03/2018 14:11:34
2386,10,302,16479,09/03/2018 09:36:00,12/03/2018 02:09:41
2392,1,191,16719,09/03/2018 13:12:00,11/03/2018 14:50:48
2401,4,8,18304,09/03/2018 18:36:00,11/03/2018 05:11:04
2402,13,105,12962,09/03/2018 19:12:00,12/03/2018 09:59:50
2410,9,165,14020,10/03/2018 00:00:00,12/03/2018 09:52:31
2417,6,19,200,10/03/2018 03:37:00,11/03/2018 14:04:25
2423,10,308,43568,10/03/2018 06:43:00,11/03/2018 17:31:13
2432,6,222,8614,10/03/2018 11:22:00,12/03/2018 23:04:59
2438,7,1,28120,10/03/2018 14:28:00,11/03/2018 17:39:36
2446,1,68,19969,10/03/2018 18:36:00,13/03/2018 11:41:37
2454,8,78,39516,10/03/2018 22:44:00,13/03/2018 13:25:01
2460,5,376,4389,11/03/2018 04:20:00,12/03/2018 04:24:58
2466,11,312,18654,11/03/2018 10:50:00,13/03/2018 11:17:08
2473,12,58,7527,11/03/2018 18:25:00,13/03/2018 06:42:18
2480,6,321,39046,12/03/2018 01:02:00,14/03/2018 06:24:11
2488,8,297,9912,12/03/2018 05:10:00,13/03/2018 05:53:42
2495,7,318,14124,12/03/2018 08:47:00,15/03/2018 01:28:51
2502,9,63,5115,12/03/2018 12:24:00,14/03/2018 07:00:08
2508,8,394,26969,12/03/2018 15:30:00,15/03/2018 07:44:49
2516,14,246,18378,12/03/2018 19:38:00,15/03/2018 10:30:35
2521,13,339,3056,12/03/2018 22:13:00,14/03/2018 12:29:45
2522,10,96,42442,12/03/2018 22:44:00,14/03/2018 19:51:19
2530,11,388,37734,13/03/2018 03:00:00,15/03/2018 18:18:21
2536,3,398,25157,13/03/2018 06:00:00,14/03/2018 10:17:29
2543,10,231,23936,13/03/2018 09:30:00,15/03/2018 08:25:35
2555,10,302,22316,13/03/2018 15:30:00,16/03/2018 08:13:55
2561,2,148,42047,13/03/2018 18:30:00,16/03/2018 12:57:17
2567,14,36,39826,13/03/2018 21:30:00,15/03/2018 21:46:30
2575,2,307,40025,14/03/2018 03:06:00,15/03/2018 13:51:31
2582,12,396,43381,14/03/2018 10:20:00,16/03/2018 12:30:19
2591,11,86,33916,14/03/2018 19:38:00,15/03/2018 22:22:01
2599,3,82,16752,15/03/2018 02:28:00,16/03/2018 09:43:12
2607,10,324,11346,15/03/2018 07:24:00,17/03/2018 10:16:57
2614,11,135,18372,15/03/2018 11:43:00,17/03/2018 03:04:42
2623,9,105,32282,15/03/2018 17:16:00,17/03/2018 16:37:10
2630,10,215,43113,15/03/2018 21:35:00,17/03/2018 22:17:09
2637,12,28,17418,16/03/2018 03:16:00,18/03/2018 19:34:24
2641,12,25,24906,16/03/2018 06:32:00,17/03/2018 11:18:56
2642,14,186,4999,16/03/2018 07:21:00,18/03/2018 07:43:12
2649,7,294,23547,16/03/2018 13:04:00,17/03/2018 17:32:27
2656,13,382,12430,16/03/2018 18:47:00,18/03/2018 15:51:43
2663,2,211,7145,17/03/2018 00:38:00,19/03/2018 03:52:51
2673,7,230,19454,17/03/2018 06:58:00,19/03/2018 07:41:45
2681,3,128,22769,17/03/2018 12:02:00,19/03/2018 08:02:49
2689,12,318,4604,17/03/2018 17:06:00,19/03/2018 03:37:09
2698,12,133,42581,17/03/2018 22:48:00,20/03/2018 05:54:01
2705,2,268,41137,18/03/2018 03:12:00,20/03/2018 09:12:51
2713,9,167,21266,18/03/2018 07:28:00,20/03/2018 15:17:01
2720,7,126,3613,18/03/2018 11:12:00,20/03/2018 19:12:20
2726,5,59,20119,18/03/2018 14:24:00,19/03/2018 21:53:59
2733,2,253,10590,18/03/2018 18:08:00,20/03/2018 04:22:58
2744,3,335,29139,19/03/2018 00:32:00,20/03/2018 14:08:29
2751,12,392,12271,19/03/2018 04:16:00,20/03/2018 13:49:56
2759,2,173,44621,19/03/2018 08:32:00,20/03/2018 12:59:22
2761,9,280,40104,19/03/2018 09:36:00,21/03/2018 05:17:56
2762,12,142,22919,19/03/2018 10:08:00,20/03/2018 18:21:49
2769,14,101,42357,19/03/2018 13:52:00,22/03/2018 03:11:54
2775,13,321,33070,19/03/2018 17:04:00,21/03/2018 14:46:28
2782,1,158,39662,19/03/2018 20:48:00,21/03/2018 21:47:28
2790,11,394,20389,20/03/2018 01:12:00,22/03/2018 15:50:38
2799,2,139,20351,20/03/2018 06:36:00,22/03/2018 09:14:39
2806,4,241,19216,20/03/2018 10:48:00,22/03/2018 15:24:54
2815,6,1,13397,20/03/2018 16:12:00,23/03/2018 00:00:34
2822,7,99,17399,20/03/2018 20:24:00,23/03/2018 05:43:43
2829,3,392,7238,21/03/2018 00:30:00,22/03/2018 06:20:37
2836,12,243,44151,21/03/2018 04:00:00,23/03/2018 22:04:41
2842,3,238,33963,21/03/2018 07:00:00,23/03/2018 15:43:36
2848,1,251,10050,21/03/2018 10:00:00,22/03/2018 14:17:12
2857,9,154,36793,21/03/2018 14:30:00,23/03/2018 02:55:45
2863,1,238,8962,21/03/2018 17:30:00,23/03/2018 17:41:35
2872,8,370,14452,21/03/2018 22:00:00,23/03/2018 11:59:35
2879,13,96,10194,22/03/2018 02:03:00,23/03/2018 16:22:45
2881,11,284,17839,22/03/2018 03:25:00,23/03/2018 08:11:34
2882,8,22,28111,22/03/2018 04:06:00,24/03/2018 11:33:42
2890,3,255,40375,22/03/2018 09:34:00,24/03/2018 21:18:34
2901,12,26,43545,22/03/2018 17:05:00,24/03/2018 10:17:38
2909,6,189,18070,22/03/2018 22:33:00,24/03/2018 11:27:59
2918,7,86,30022,23/03/2018 05:36:00,25/03/2018 20:54:16
2925,14,114,32298,23/03/2018 11:12:00,26/03/2018 00:30:50
2936,5,9,25666,23/03/2018 20:00:00,25/03/2018 10:12:59
2944,6,309,286,24/03/2018 01:48:00,25/03/2018 16:35:07
2950,14,317,3524,24/03/2018 05:24:00,25/03/2018 08:43:24
2956,5,398,35596,24/03/2018 09:00:00,25/03/2018 23:37:37
2964,4,69,24518,24/03/2018 13:48:00,26/03/2018 14:59:17
2973,14,65,31033,24/03/2018 19:12:00,27/03/2018 00:50:56
2979,5,99,43396,24/03/2018 22:48:00,26/03/2018 09:27:45
2988,3,246,29255,25/03/2018 04:47:00,26/03/2018 11:32:53
2994,7,207,11123,25/03/2018 08:53:00,26/03/2018 09:24:09
3001,2,248,30323,25/03/2018 13:40:00,27/03/2018 18:33:23
3002,12,214,23986,25/03/2018 14:21:00,28/03/2018 06:38:16
3011,11,346,14739,25/03/2018 20:30:00,27/03/2018 01:02:31
3017,11,120,11562,26/03/2018 00:32:00,27/03/2018 14:36:58
3023,13,396,9316,26/03/2018 03:44:00,28/03/2018 04:57:52
3032,10,310,5213,26/03/2018 08:32:00,28/03/2018 19:25:35
3039,13,47,34896,26/03/2018 12:16:00,28/03/2018 21:49:54
3045,13,166,19810,26/03/2018 15:28:00,28/03/2018 18:36:07
3054,11,72,43731,26/03/2018 20:16:00,28/03/2018 18:31:56
3061,10,304,40924,27/03/2018 00:00:00,29/03/2018 12:28:45
3067,14,89,27928,27/03/2018 03:12:00,28/03/2018 11:14:18
3074,12,15,18504,27/03/2018 06:56:00,29/03/2018 10:52:23
3080,14,225,41824,27/03/2018 10:08:00,28/03/2018 12:48:52
3087,11,34,31246,27/03/2018 13:52:00,29/03/2018 14:58:37
3094,7,55,19556,27/03/2018 17:36:00,28/03/2018 22:04:58
3101,2,222,28015,27/03/2018 21:20:00,29/03/2018 04:44:59
3109,8,195,8874,28/03/2018 02:52:00,29/03/2018 21:07:54
3116,14,207,19818,28/03/2018 07:53:00,29/03/2018 09:18:17
3121,2,339,35811,28/03/2018 11:28:00,31/03/2018 00:46:21
3122,11,160,7522,28/03/2018 12:11:00,29/03/2018 20:44:20
3130,5,250,43093,28/03/2018 17:55:00,30/03/2018 19:05:50
3138,9,81,22416,28/03/2018 23:39:00,30/03/2018 13:39:31
3149,1,292,11921,29/03/2018 08:15:00,30/03/2018 23:28:11
3157,2,355,12602,29/03/2018 14:15:00,31/03/2018 11:06:12
3163,12,16,17737,29/03/2018 18:45:00,31/03/2018 05:07:56
3170,9,354,40907,30/03/2018 00:00:00,31/03/2018 05:59:30
3178,1,219,21403,30/03/2018 04:40:00,31/03/2018 22:58:53
3185,13,355,183,30/03/2018 08:45:00,01/04/2018 12:20:57
3191,9,261,4748,30/03/2018 12:15:00,31/03/2018 19:39:44
3200,3,315,13151,30/03/2018 17:30:00,01/04/2018 04:13:38
3207,1,170,33192,30/03/2018 21:35:00,02/04/2018 13:52:13
3214,8,125,19617,31/03/2018 02:27:00,02/04/2018 20:37:22
3222,13,158,20191,31/03/2018 08:59:00,02/04/2018 05:00:32
3228,2,324,4359,31/03/2018 13:53:00,03/04/2018 02:35:34
3234,4,174,8999,31/03/2018 18:47:00,02/04/2018 19:07:00
